Numero de Poblacion;Minimo;Promedio;Maximo;Cromosoma del maximo
79;0,562499999650754;0,949877907667577;1;111111111111111111111111111111
80;0,249998092189344;0,91845712786909;1;111111111111111111111111111111
81;0,999999523162898;0,999999952130025;1;111111111111111111111111111111
82;0,999969482654677;0,999996947892939;1;111111111111111111111111111111
83;0,999983787602317;0,999998378573967;1;111111111111111111111111111111
84;0,999991893784731;0,999999165164088;1;111111111111111111111111111111
85;0,999999970197678;0,999999996647239;1;111111111111111111111111111111
86;0,562499999650754;0,956249984691386;1;111111111111111111111111111111
87;0,999999880790714;0,999999983422459;1;111111111111111111111111111111
88;0,249999997671694;0,92460974412934;1;111111111111111111111111111111
89;0,660156249716238;0,965625367471513;1;111111111111111111111111111111
90;0,996097562834628;0,999603437353376;1;111111111111111111111111111111
91;0,562499999650754;0,954690348716496;1;111111111111111111111111111111
92;0,999983787602317;0,999997985183505;1;111111111111111111111111111111
93;0,562499999650754;0,956248283170952;1;111111111111111111111111111111
94;0,562499999650754;0,956245994361321;1;111111111111111111111111111111
95;0,999992370620014;0,999999236875737;1;111111111111111111111111111111
96;0,984436035141812;0,998440551593384;1;111111111111111111111111111111
97;0,999969482654677;0,999996185141205;1;111111111111111111111111111111
98;0,999755874275934;0,999975584261097;1;111111111111111111111111111111
99;0,999755874275934;0,999975584074832;1;111111111111111111111111111111
100;0,968753829569558;0,9968749893804;1;111111111111111111111111111111
101;0,984193816766382;0,998419375529909;1;111111111111111111111111111111
102;0,938476562443611;0,988338139642455;1;111111111111111111111111111111
103;0,984436035141812;0,998053359611016;1;111111111111111111111111111111
104;0,984436035141812;0,996484756466828;1;111111111111111111111111111111
105;0,999938965775016;0,999993692804213;1;111111111111111111111111111111
106;0,99951177835419;0,99994199753268;1;111111111111111111111111111111
107;0,968994140596351;0,996835330102508;1;111111111111111111111111111111
108;0,96899413876281;0,99684410607478;1;111111111111111111111111111111
109;0,99220264003819;0,999073796765018;1;111111111111111111111111111111
110;0,99902367591767;0,999853520840271;1;111111111111111111111111111111
111;0,99902367591767;0,999902331083923;1;111111111111111111111111111111
112;0,999019863086684;0,999901968799805;1;111111111111111111111111111111
113;0,968994140596351;0,996798321439153;1;111111111111111111111111111111
114;0,249992370198015;0,881245612674681;1;111111111111111111111111111111
115;0,562494277619404;0,956244849968057;1;111111111111111111111111111111
116;0,562494277619404;0,90937442753493;1;111111111111111111111111111111
117;0,765624999796273;0,970410155851459;1;111111111111111111111111111111
118;0,999999998137355;0,999999999441206;1;111111111111111111111111111111
119;0,999999998137355;0,999999999627471;1;111111111111111111111111111111
120;0,99902367591767;0,999896252062075;1;111111111111111111111111111111
121;0,99902367591767;0,999881005496607;1;111111111111111111111111111111
122;0,997925881294466;0,999780380911921;1;111111111111111111111111111111
123;0,984419949403999;0,998222326864759;1;111111111111111111111111111111
124;0,234617176935913;0,915726123146418;1;111111111111111111111111111111
125;0,234617176935913;0,921673449267367;1;111111111111111111111111111111
126;0,234617176935913;0,923022124125101;1;111111111111111111111111111111
127;0,996097564693635;0,999609756283099;1;111111111111111111111111111111
128;0,999992370620014;0,999999046140964;1;111111111111111111111111111111
129;0,878906249890861;0,984789275738194;1;111111111111111111111111111111
130;0,996097564693635;0,999609756096834;1;111111111111111111111111111111
131;0,984436035141812;0,998345967939451;1;111111111111111111111111111111
132;0,984436020357066;0,998248311701003;1;111111111111111111111111111111
133;0,992202283807358;0,999220202862499;1;111111111111111111111111111111
134;0,562499999650754;0,944140620297549;1;111111111111111111111111111111
135;0,562499999650754;0,900378417887975;1;111111111111111111111111111111
136;0,56249999825377;0,956249236514849;1;111111111111111111111111111111
137;0,765624999796273;0,97500610274875;1;111111111111111111111111111111
138;0,765624999796273;0,953124998841668;1;111111111111111111111111111111
139;0,765624996536644;0,976562445636961;1;111111111111111111111111111111
140;0,938476562443611;0,993725598970264;1;111111111111111111111111111111
141;0,99902367591767;0,999803965540013;1;111111111111111111111111111111
142;0,999511539993833;0,999874866782828;1;111111111111111111111111111111
143;0,249984740978107;0,62496795735787;1;111111111111111111111111111111
144;0,996097445717179;0,999554815073106;1;111111111111111111111111111111
145;0,878906248144631;0,987664688868489;1;111111111111111111111111111111
146;0,984436035141812;0,998370164282494;1;111111111111111111111111111111
147;0,968994140596351;0,996845807953305;1;111111111111111111111111111111
148;0,993168141701077;0,999168640218772;1;111111111111111111111111111111
149;0,998032569956296;0,999534228893673;1;111111111111111111111111111111
150;0,997803939506414;0,999692838342525;1;111111111111111111111111111111
151;0,968753594905386;0,996649422589807;1;111111111111111111111111111111
152;0,763915302027727;0,976165784036814;1;111111111111111111111111111111
153;0,763916967466232;0,968457222638479;1;111111111111111111111111111111
154;0,562488555617158;0,932616138036269;1;111111111111111111111111111111
155;0,562488554220188;0,955955658313679;1;111111111111111111111111111111
156;0,562499999650754;0,956249618309448;1;111111111111111111111111111111
157;0,56249999825377;0,956248855231751;1;111111111111111111111111111111
158;0,999996185306369;0,999998664670874;1;111111111111111111111111111111
159;0,992202758781815;0,999171453154852;1;111111111111111111111111111111
160;0,992202758781815;0,999159243702334;1;111111111111111111111111111111
161;0,992202758781815;0,998439788445835;1;111111111111111111111111111111
162;0,992202758781815;0,998439773544675;1;111111111111111111111111111111
163;0,984436035141812;0,997563943129274;1;111111111111111111111111111111
164;0,249999999534339;0,917288946869859;1;111111111111111111111111111111
165;0,249999999534339;0,92343669524417;1;111111111111111111111111111111
166;0,999938965775016;0,999985480125895;1;111111111111111111111111111111
167;0,984436035141812;0,998375673685173;1;111111111111111111111111111111
168;0,249999999534339;0,924981677578746;1;111111111111111111111111111111
169;0,999938965775016;0,999987697415065;1;111111111111111111111111111111
170;0,878905355821416;0,975774967182991;1;111111111111111111111111111111
171;0,562499999650754;0,931988622098362;1;111111111111111111111111111111
172;0,992202758781815;0,999213681090416;1;111111111111111111111111111111
173;0,765624999796273;0,972681995457381;1;111111111111111111111111111111
174;0,765624998166459;0,971655369762269;1;111111111111111111111111111111
175;0,765623330867128;0,975730731713042;1;111111111111111111111111111111
176;0,992202758781815;0,998415277530175;1;111111111111111111111111111111
177;0,968993905903076;0,99648463502788;1;111111111111111111111111111111
178;0,878905355821416;0,981710727147035;1;111111111111111111111111111111
179;0,765624999796273;0,976538087034692;1;111111111111111111111111111111
180;0,999755874275934;0,999969483446301;1;111111111111111111111111111111
181;0,765624999796273;0,976537705565329;1;111111111111111111111111111111
182;0,984436035141812;0,99686126821034;1;111111111111111111111111111111
183;0,984436035141812;0,998406888176396;1;111111111111111111111111111111
184;0,999876979796794;0,999973959301131;1;111111111111111111111111111111
185;0,999019855639756;0,999901985005182;1;111111111111111111111111111111
186;0,999938965775016;0,999993896391237;1;111111111111111111111111111111
187;0,999938965775016;0,999993896391237;1;111111111111111111111111111111
188;0,992202758781815;0,99921412439944;1;111111111111111111111111111111
189;0,562499999650754;0,929708849976348;1;111111111111111111111111111111
190;0,968994140596351;0,995339190794092;1;111111111111111111111111111111
191;0,96899413876281;0,995336913781699;1;111111111111111111111111111111
192;0,878906248144631;0,98785343323949;1;111111111111111111111111111111
193;0,249999999534339;0,924987792735908;1;111111111111111111111111111111
194;0,999998092652275;0,999999804981144;1;111111111111111111111111111111
195;0,765624999796273;0,964452360726863;1;111111111111111111111111111111
196;0,765624993277015;0,964453075515491;1;111111111111111111111111111111
197;0,878906249890861;0,98789043369552;1;111111111111111111111111111111
198;0,998047828672499;0,999707146547462;1;111111111111111111111111111111
199;0,998047828672499;0,99978036563823;1;111111111111111111111111111111
200;0,998047828672499;0,999755956604872;1;111111111111111111111111111111
