Numero de Poblacion;Minimo;Promedio;Maximo;Cromosoma del maximo
Inicial;0,0129098800675961;0,257500186036288;0,93939065852924;111110000001111011101001011010
1;0,0776880806144088;0,325953375867405;0,93939065852924;111110000001111011101001011010
2;0,0203113834749324;0,329001025505311;0,93939065852924;111110000001111011101001011010
3;0,0583215040717467;0,503280114174607;0,93939065852924;111110000001111011101001011010
4;0,418879855530084;0,685415817848371;0,93939065852924;111110000001111011101001011010
5;0,0696142939675133;0,465576913841224;0,93939065852924;111110000001111011101001011010
6;0,0165851229314169;0,39381009273768;0,93939065852924;111110000001111011101001011010
7;0,000911271645590036;0,56620817438637;0,943863081137638;111110001011010111110000001111
8;0,000911393608600978;0,479544352890855;0,939392357332417;111110000001111011111000000111
9;0,0145803620733363;0,602320411807283;0,956387337699953;111110100101101011111000000111
10;0,0583215040717467;0,638586406682743;0,956387365023577;111110100101101011111000010110
11;0,0313691049973413;0,562954465290875;0,956387337699953;111110100101101011111000000111
12;0,00213313989982707;0,684261087013551;0,956387337699953;111110100101101011111000000111
13;0,00388474610879723;0,685650574378256;0,956387488890677;111110100101101011111001011010
14;0,000134526508552556;0,607657350301897;0,956387454280751;111110100101101011111001000111
15;6,06991652058598E-05;0,657864666282194;0,994495256473622;111111110100101101011111001000
16;6,03645644928519E-05;0,784802095756009;0,969292722794098;111111000000100111110000001111
17;6,03643618884704E-05;0,728119119584657;0,965197187480319;111110111000000101111011100000
18;0,192040158559625;0,794804273538937;0,989011559415312;111111101001011011101111101001
19;0,000134137248918581;0,695544803292481;0,989011559415312;111111101001011011101111101001
20;0,0869053754314127;0,792155844957188;0,988792538355258;111111101000111110111000000101
21;0,0444439461436888;0,793796664650268;0,969429450181822;111111000000111001111101001011
22;0,00366904089207127;0,606078218928574;0,969429450181822;111111000000111001111101001011
23;0,00214624258001651;0,616812224415507;0,965961937701685;111110111001101011111100000010
24;0,242338149974829;0,72369002124553;0,965961937701685;111110111001101011111100000010
25;0,139179484253287;0,714110628069468;0,967042825994759;111110111011111100000010111110
26;0,366519338599034;0,825729028555633;0,967013165597354;111110111011111000000101111101
27;0,00013580459765182;0,698719089348303;0,98297943414814;111111011100111111100000010111
28;0,00217219177517151;0,671882238037441;0,975490078248384;111111001101011111100000010110
29;0,00201581164027463;0,713972176001003;0,975490078248384;111111001101011111100000010110
30;0,00869150102210772;0,735800102099371;0,98346548957679;111111011101111111110000010101
31;0,00869152272850778;0,750258987333539;0,98346548957679;111111011101111111110000010101
32;0,0444434462661591;0,744631091772972;0,998044099580355;111111111011111111100000101011
33;0,0321178059863319;0,567661044532549;0,996120393432506;111111111000000010111111110111
34;0,00467248174174891;0,82110672416897;0,999021814182881;111111111101111111110000010111
35;0,000543965042514552;0,867049324324973;0,998776095310189;111111111101011111100001111111
36;0,000459041138294476;0,80313427991574;0,99938795397634;111111111110101111110000111111
37;0,00874477190140788;0,832022570628145;0,999389270463835;111111111110101111111100000010
38;0,00874477242395521;0,882650890816146;0,999389270463835;111111111110101111111100000010
39;0,55966544488735;0,880947500475616;0,999940394380758;111111111111111000001011111110
40;0,000546548243837993;0,788317218679614;1;111111111111111111111111111111
41;0,000547920224386612;0,64542755739558;1;111111111111111111111111111111
42;0,249940875222819;0,783895993612182;0,999999769032014;111111111111111111111110000011
43;0,00219726527984677;0,738919209197085;0,999998807907459;111111111111111111110101111111
44;0,574279781991322;0,902372417037506;0,999998807907459;111111111111111111110101111111
45;0,574279779168251;0,88759428591986;0,99999999627471;111111111111111111111111111101
46;0,0156249848951156;0,754680292348292;1;111111111111111111111111111111
47;0,769044692428514;0,970187863343546;1;111111111111111111111111111111
48;0,969474852056905;0,996512299706098;1;111111111111111111111111111111
49;0,980564117413628;0,997795130238009;1;111111111111111111111111111111
50;0,980564117413628;0,993917253753501;1;111111111111111111111111111111
51;0,998779669402894;0,999503713991554;1;111111111111111111111111111111
52;0,968919040199057;0,993417470442242;1;111111111111111111111111111111
53;0,968919040199057;0,995866213889707;1;111111111111111111111111111111
54;0,992183759892225;0,998974309869801;1;111111111111111111111111111111
55;0,472656249599822;0,946480186288315;1;111111111111111111111111111111
56;0,999961853391106;0,999996185339111;1;111111111111111111111111111111
57;1;1;1;111111111111111111111111111111
58;0,999992370620014;0,999999237062001;1;111111111111111111111111111111
59;0,999992370620014;0,999998474124003;1;111111111111111111111111111111
60;0,562499999650754;0,956249236282019;1;111111111111111111111111111111
61;0,765624999796273;0,976555632874072;1;111111111111111111111111111111
62;0,765624999796273;0,976556384449936;1;111111111111111111111111111111
63;0,562499999650754;0,956249904225138;1;111111111111111111111111111111
64;0,999984741269131;0,999998280411863;1;111111111111111111111111111111
65;0,562476396459018;0,832370546347396;1;111111111111111111111111111111
66;0,878906249890861;0,955913442381449;1;111111111111111111111111111111
67;0,249755918513984;0,888354465285653;1;111111111111111111111111111111
68;0,878905802856081;0,975390627958052;1;111111111111111111111111111111
69;0,878906249890861;0,987012267101;1;111111111111111111111111111111
70;0,878906249890861;0,975487968490142;1;111111111111111111111111111111
71;0,878906249890861;0,975476142928244;1;111111111111111111111111111111
72;0,249999999534339;0,912695305923086;1;111111111111111111111111111111
73;0,765624999796273;0,973169055557583;1;111111111111111111111111111111
74;0,765624999796273;0,949876427612524;1;111111111111111111111111111111
75;0,765197813306827;0,952154574134887;1;111111111111111111111111111111
76;0,765197813306827;0,976371800884782;1;111111111111111111111111111111
77;0,99951177835419;0,999949651589803;1;111111111111111111111111111111
78;0,908447265541781;0,984568805245112;1;111111111111111111111111111111
79;0,062499999650754;0,852540422163729;1;111111111111111111111111111111
80;0,0624997612324028;0,812497997034122;1;111111111111111111111111111111
81;0,0624997612324028;0,901592932980649;1;111111111111111111111111111111
82;0,0624997612324028;0,831249619939052;1;111111111111111111111111111111
83;0,999997951091383;0,999999491125563;1;111111111111111111111111111111
84;0,390624999563442;0,891006979264715;0,999999992549419;111111111111111111111111111011
85;0,984435798585892;0,997858174702155;0,99999999627471;111111111111111111111111111101
86;0,984435798585892;0,996685668729942;0,99999999627471;111111111111111111111111111101
87;0,938476558834736;0,993841263005987;0,99999999627471;111111111111111111111111111101
88;0,878906235921022;0,98786303523343;0,99999999627471;111111111111111111111111111101
89;0,996097386228954;0,999359092198003;0,99999999627471;111111111111111111111111111101
90;0,984435325474137;0,996783155805711;0,999999880790714;111111111111111111111110111111
