Numero de Poblacion;Minimo;Promedio;Maximo;Cromosoma del maximo
Inicial;0,00996515660230474;0,414566833066739;0,846285140480317;111010111000000100000111011000
1;0,0728228873421031;0,595214568255575;0,846285140480317;111010111000000100000111011000
2;0,211887148465501;0,628269486283983;0,885288794426234;111100001101111010101110101110
3;0,213149437272825;0,708973835902506;0,885288794426234;111100001101111010101110101110
4;0,213311274947858;0,697171366092575;0,885288794426234;111100001101111010101110101110
5;0,221322198606558;0,672989137505911;0,885288794426234;111100001101111010101110101110
6;0,340899681889069;0,698875939882073;0,885288794426234;111100001101111010101110101110
7;0,221322198606558;0,710491863657224;0,885288794426234;111100001101111010101110101110
8;0,00026893235847117;0,688509558869936;0,885288794426234;111100001101111010101110101110
9;0,13330172611609;0,780233391904952;0,889635392399016;111100010111010111011111100001
10;0,00293886534161217;0,611409459100027;0,889635392399016;111100010111010111011111100001
11;0,133301727476212;0,784283135768627;0,970662491427265;111111000011011110000011001010
12;0,000613704381528232;0,597672140207554;0,991687691664225;111111101110111100001101110010
13;0,311844676285936;0,802036462894684;0,991687691664225;111111101110111100001101110010
14;0,189269701732769;0,796836343583308;0,991687706503325;111111101110111100001101111010
15;0,189538619049283;0,709409774951507;0,991687706503325;111111101110111100001101111010
16;0,19438440817834;0,770914972559591;0,991687706503325;111111101110111100001101111010
17;0,777178524023816;0,955826239158749;0,991687706503325;111111101110111100001101111010
18;0,00245017649441619;0,794547485027648;0,991687706503325;111111101110111100001101111010
19;0,0281355983267289;0,687897272040319;0,991687921670295;111111101110111100001111101110
20;0,777567287340565;0,940552078921558;0,991687921670295;111111101110111100001111101110
21;0,00245017649441619;0,747932694107652;0,991687921670295;111111101110111100001111101110
22;0,156811295642636;0,725064370960661;0,991687921670295;111111101110111100001111101110
23;0,54055539277813;0,917042230496143;0,991687921670295;111111101110111100001111101110
24;0,249739772872465;0,85129107506618;0,991687921670295;111111101110111100001111101110
25;0,47256673825542;0,881840205827382;0,991687921670295;111111101110111100001111101110
26;0,878784187425431;0,948764553404673;0,991687921670295;111111101110111100001111101110
27;0,217792375597279;0,711919127596853;0,991702042981167;111111101110111110000110101011
28;0,217036063004569;0,807108645724176;0,992137940662312;111111101111110111011110000111
29;0,24975388643365;0,752927760155141;0,992137940662312;111111101111110111011110000111
30;0,00377759565520372;0,697664477566133;0,992137940662312;111111101111110111011110000111
31;0,0156087636133189;0,784194984935062;0,992138007453423;111111101111110111011110101011
32;0,570313713670249;0,93393625061515;0,997925375180737;111111111011101111111011101111
33;0,537962753947453;0,924937192066992;0,997925375180737;111111111011101111111011101111
34;0,451333320962353;0,929890776670328;0,997925375180737;111111111011101111111011101111
35;0,777096372007348;0,926080062115527;0,997925375180737;111111111011101111111011101111
36;0,174694481938698;0,797292194548505;0,99792226965482;111111111011101111100001101010
37;0,174694386959283;0,876387459642303;0,997922517129147;111111111011101111100011101111
38;0,698777927754793;0,894804826009874;0,997922517129147;111111111011101111100011101111
39;0,219610234001533;0,760210047969152;0,997922745996408;111111111011101111100101101010
40;0,0436736204846746;0,743238080040745;0,997922745996408;111111111011101111100101101010
41;0,0436482580431743;0,785876580784063;0,997922745996408;111111111011101111100101101010
42;0,119289027442875;0,880052880539019;0,997922755299956;111111111011101111100101101111
43;0,00272322737053895;0,801466467775648;0,997922755299956;111111111011101111100101101111
44;0,249967527233326;0,788549415508673;0,998047702136324;111111111011111111111110111011
45;0,237307411515384;0,903245395594966;0,999935054343395;111111111111110111011111001011
46;0,23734689476472;0,882081755206719;0,999935149335215;111111111111110111011111111110
47;0,63469365570007;0,932069194971498;0,999935149335215;111111111111110111011111111110
48;0,539127356185311;0,884674390572444;0,999935149335215;111111111111110111011111111110
49;0,218983324771878;0,837883726368436;0,999935149335215;111111111111110111011111111110
50;0,53930083362655;0,905829097392332;0,999983763388126;111111111111111101110111110010
51;0,219719409536993;0,764843376863029;0,999983763388126;111111111111111101110111110010
52;0,561720890926119;0,909255440585752;0,999983763388126;111111111111111101110111110010
53;0,765610584154817;0,972246479939603;0,999983763388126;111111111111111101110111110010
54;0,218982851473252;0,874088684054584;0,999983763388126;111111111111111101110111110010
55;0,0295403597124301;0,773865107504105;0,999983763388126;111111111111111101110111110010
56;0,219712257154244;0,839993560691248;0,99999794364081;111111111111111111101110101111
57;0,237465850732706;0,878638970762736;0,99999794364081;111111111111111111101110101111
58;0,212463378443431;0,867613335598316;0,999998068437911;111111111111111111101111110010
59;0,212462430590938;0,765814715327355;0,999999992549419;111111111111111111111111111011
60;0,991591022845379;0,999020108227667;0,999999992549419;111111111111111111111111111011
61;0,937708058337411;0,992880836198225;1;111111111111111111111111111111
62;0,93770803488933;0,977957104600936;1;111111111111111111111111111111
63;0,93770803488933;0,974628939109823;1;111111111111111111111111111111
64;0,807189941236288;0,962106701435713;1;111111111111111111111111111111
65;0,35253906205071;0,935250834342478;1;111111111111111111111111111111
66;0,999999992549419;0,999999999254942;1;111111111111111111111111111111
67;0,999999985098839;0,999999997764826;1;111111111111111111111111111111
68;0,99902367591767;0,999902365356593;1;111111111111111111111111111111
69;0,562454224214861;0,956147787033021;1;111111111111111111111111111111
70;0,99902367591767;0,999902360886244;1;111111111111111111111111111111
71;0,999999761581435;0,999999969452621;1;111111111111111111111111111111
72;0,984436035141812;0,997663875672893;1;111111111111111111111111111111
73;0,992202743938861;0,996881004428758;1;111111111111111111111111111111
74;0,992202729095908;0,996781933898465;1;111111111111111111111111111111
75;0,765624580934002;0,974609614188044;1;111111111111111111111111111111
76;0,249992370198015;0,692285749524612;1;111111111111111111111111111111
77;0,938461776941055;0,98782860864383;1;111111111111111111111111111111
78;0,98443600557232;0,996880859931227;1;111111111111111111111111111111
79;0,98443600557232;0,997660569891122;1;111111111111111111111111111111
80;0,98443600557232;0,998441784111604;1;111111111111111111111111111111
81;0,878677382955885;0,984753363618081;1;111111111111111111111111111111
82;0,984436035141812;0,998394653946879;1;111111111111111111111111111111
83;0,999816664516245;0,999977082883541;1;111111111111111111111111111111
84;0,992202729095908;0,999215684871159;1;111111111111111111111111111111
85;0,99996947520421;0,999995394452716;1;111111111111111111111111111111
86;0,999755874275934;0,999972294297269;1;111111111111111111111111111111
87;0,562499999650754;0,955445800127186;1;111111111111111111111111111111
88;0,999999523162898;0,9999999370426;1;111111111111111111111111111111
89;0,999999880790714;0,999999974481762;1;111111111111111111111111111111
90;0,996097564693635;0,99960818142245;1;111111111111111111111111111111
91;0,999996185306369;0,999999471754228;1;111111111111111111111111111111
92;0,999877933412677;0,999987791106094;1;111111111111111111111111111111
93;0,765624999796273;0,976525879258372;1;111111111111111111111111111111
94;0,984436035141812;0,998443601279007;1;111111111111111111111111111111
95;0,98442846536647;0,998198805004142;1;111111111111111111111111111111
96;0,996097564693635;0,999389933795079;1;111111111111111111111111111111
97;0,765618322460798;0,975781052005938;1;111111111111111111111111111111
98;0,562408450641613;0,930702563622183;1;111111111111111111111111111111
99;0,96899402324971;0,996409674650548;1;111111111111111111111111111111
100;0,998047821229195;0,999558165685859;1;111111111111111111111111111111
